0,1,2,3,4,5,,,,,,
4,1970179784,Sat May 30 02:47:10 PDT 2009,NO_QUERY,jane__,@AJvampie yeah well I am fast ,,,,,,
4,1965098167,Fri May 29 15:19:46 PDT 2009,NO_QUERY,mysugarisraw,"@melissa_d its the first two episodes in a cinema big screen not watching on showtime internet, plus free drinks and food ",,,,,,
4,1684956170,Sat May 02 22:34:26 PDT 2009,NO_QUERY,MzGlam101,@akeelyou stop being mean to each other. you guys are better than that ,,,,,,
0,1759772320,Sun May 10 19:56:36 PDT 2009,NO_QUERY,sammantha_scout,laying down (: i havent hung out with my boyfroend since weve gone out how effing depressing iloveyoujoshuaaa &lt,3,,,,,
4,1753030097,Sat May 09 23:51:48 PDT 2009,NO_QUERY,MrMailman,@UndeniableQueen ooooo i love pretty feet ,,,,,,
0,1881204377,Fri May 22 03:56:53 PDT 2009,NO_QUERY,liaume,On my way to Tours. Sad to be away from my man for a few days I will enjoy the family for now ,,,,,,
4,2050209293,Fri Jun 05 18:15:43 PDT 2009,NO_QUERY,johnneebee,@movistar26 the woman of my dreams maybe ,,,,,,
4,1834443587,Mon May 18 02:57:29 PDT 2009,NO_QUERY,leopanda2007,@shark_slys ?understood you're from India. and are you also a Bangalore-like iT guy? am just curious ,,,,,,
0,1992968396,Mon Jun 01 09:36:59 PDT 2009,NO_QUERY,foreversiara,my gpa and dad come today. 1 more day till graduation! ahh cant wait! and then its off to florida on wednesday. ,,,,,,
0,2326223602,Thu Jun 25 06:44:05 PDT 2009,NO_QUERY,mcke,is starting to load her computer with trashes again. and the fucking yahoo widget installer is not working ,,,,,,
4,1978956436,Sun May 31 01:04:19 PDT 2009,NO_QUERY,StilRH,"Rolled a hunter *blush* to play with my wife's new paladin. Recruit a friend is pretty fun, hope to terrorize BGS soon ",,,,,,
0,2015299001,Wed Jun 03 04:16:57 PDT 2009,NO_QUERY,zz85,Took me few hours to discover flex builder stores its lib src under src folder and not under lib ,,,,,,
0,1979294100,Sun May 31 02:25:55 PDT 2009,NO_QUERY,LukasVandenberg,@meldraythecool na not able to choose schools getting a full time pe teaching job is hard straight out of uni maybe though if i go well,,,,,,
0,2067048966,Sun Jun 07 11:39:17 PDT 2009,NO_QUERY,redwoodred,"@marieiris I am home. *sniff* Doing home-type stuff. By the time I got my shit together to get there it would be over, or you'd be gone ",,,,,,
0,2064482395,Sun Jun 07 06:23:23 PDT 2009,NO_QUERY,sayachan,@nicksbabe28 wow....storms!? why are you smile ??,,,,,,
0,1988957808,Sun May 31 23:53:34 PDT 2009,NO_QUERY,GrudgedPunkr,Watching Roseanne about to go to bed... It's summer and I'm going to bed at 12. I'm so pathetic ,,,,,,
4,1976107799,Sat May 30 16:36:09 PDT 2009,NO_QUERY,ashleypaigee,Dinner w the fam then hang time with the girls ,,,,,,
0,1979949652,Sun May 31 05:08:19 PDT 2009,NO_QUERY,Tuckaa,:O 19 DAYS?!?!?! ARRRRRRRRGH im going to go revise now ,,,,,,
4,2183124204,Mon Jun 15 14:04:42 PDT 2009,NO_QUERY,Keryje,@paulmccourt WOOHOO well done doing well sir - stAnd up and be proud ,,,,,,
4,1991084543,Mon Jun 01 06:22:17 PDT 2009,NO_QUERY,LighTsKiNFrienD,Sbux. Starring the day off with a morning treat Morning tweetiepies,,,,,,
0,2006669076,Tue Jun 02 11:30:30 PDT 2009,NO_QUERY,julia_lola75,having a cold... ,,,,,,
4,1686986200,Sun May 03 07:25:21 PDT 2009,NO_QUERY,treewatcher21,"@jojo2002jl I know, the characters in the film are really cute Even the bad guy Disney still got it ",,,,,,
0,2203673824,Wed Jun 17 00:16:10 PDT 2009,NO_QUERY,thelazyboy,can't sleep. lying awake crying. i need you to come back &lt,3,,,,,
4,2000827985,Mon Jun 01 23:04:18 PDT 2009,NO_QUERY,jhanny,@kimjohnstone you reading In A Pit With A Lion On A Snowy Day? Or is that some off the wall lion chaser remark? ,,,,,,
4,1979445939,Sun May 31 03:04:52 PDT 2009,NO_QUERY,NicoleGrant,@celestialpoet Agree with both your points ,,,,,,
0,2059894985,Sat Jun 06 17:51:10 PDT 2009,NO_QUERY,nopparat,"not good sleep, felt weird in my stomach all night ",,,,,,
0,2220777007,Thu Jun 18 03:57:12 PDT 2009,NO_QUERY,wesaysummerrr,it's disgusting outside today I don't want to leave the house :'),,,,,,
0,1963325012,Fri May 29 12:33:09 PDT 2009,NO_QUERY,gardnerscot,@zwriter Your missing qualifying I think David Reutimann is leading with a 22.96 ....,,,,,,
4,2190069117,Tue Jun 16 01:40:42 PDT 2009,NO_QUERY,MishaTheMartian,@bananasgoround i hope your tour is going well &amp,that ur enjoying every second of it ,,,,,
4,1970002812,Sat May 30 02:03:26 PDT 2009,NO_QUERY,AnnaGeilager,bought a family size pizza for a dollar last night. Notihng like white wine and pizza on the beach. ,,,,,,
0,2052129094,Fri Jun 05 23:45:00 PDT 2009,NO_QUERY,angel8443,Oh what a freaking night ,,,,,,
4,1995617011,Mon Jun 01 13:46:36 PDT 2009,NO_QUERY,SarahTondryk,@sburkle thanks Shane! I had birthday brownies last night ,,,,,,
4,2178435754,Mon Jun 15 07:41:54 PDT 2009,NO_QUERY,Luna_xxx,Wait wait wait i want a kiss before you go... ,) ,,,,,
0,2175586302,Mon Jun 15 01:24:36 PDT 2009,NO_QUERY,jtyh,Wishes he knew how to make it better ,,,,,,
0,2183564523,Mon Jun 15 14:40:45 PDT 2009,NO_QUERY,Emmaaa123,my double dip broke ,,,,,,
0,1833920246,Mon May 18 00:56:43 PDT 2009,NO_QUERY,cigno,"I'm always here http://bit.ly/14tDZi but In fact, I would prefer to be here http://bit.ly/xSGjp or here http://bit.ly/Jqd4S ",,,,,,
0,2002156341,Tue Jun 02 03:19:54 PDT 2009,NO_QUERY,babyblues7985,So sick this morning....I hate doctors....but it looks like I've got to go to one ,,,,,,
0,1678234766,Sat May 02 06:00:57 PDT 2009,NO_QUERY,CoCo1542,YEA @DGOTMUSIC AND @VANDALYZM THIS IS NOTHING TO PLAY WITH...ITS PRETTY BAD VAN BUT GOOD AT THE OUTCOME,,,,,,
4,1827714731,Sun May 17 11:17:38 PDT 2009,NO_QUERY,absolutspacegrl,@kellishaver Nothing wrong with that! ,,,,,,
0,2012533153,Tue Jun 02 20:49:26 PDT 2009,NO_QUERY,stevefarley,tejas burger + my tummy = no mas ,,,,,,
4,1990616650,Mon Jun 01 05:20:01 PDT 2009,NO_QUERY,JulesMcFLY,"@EviLovesMcFly Twitter , msn, irc &amp; liestening to McMusic. Oh and be bored. ",,,,,,
0,1833460039,Sun May 17 23:21:20 PDT 2009,NO_QUERY,Djalfy,im really lonely tweeples like seriously UGH,,,,,,
4,1695618607,Mon May 04 06:34:02 PDT 2009,NO_QUERY,DoMicAngPes,Hey @robluketic nawwwww pity no show no more lol great while it lasted though aye (robluketic live &gt,http://ustre.am/2w5v),,,,,
4,2177130569,Mon Jun 15 05:30:43 PDT 2009,NO_QUERY,NYJen,I am getting my hair cut today..... ,,,,,,
0,1961285420,Fri May 29 09:15:58 PDT 2009,NO_QUERY,KatieVoid,@brooketastic my keys were cracking and crap. I kind of miss my old phone already. ,,,,,,
0,1469919141,Tue Apr 07 07:48:39 PDT 2009,NO_QUERY,kalmom,Come home to expect his warm hug &amp,gets none! ,,,,,
4,2063399968,Sun Jun 07 02:30:23 PDT 2009,NO_QUERY,JuJuSD,@tevensso haha that's 80ies 100%! ,,,,,,
4,1694310186,Mon May 04 02:02:18 PDT 2009,NO_QUERY,sorryokyes,love for vintage books...old books shopping this morning ,,,,,,
4,1968694920,Fri May 29 22:00:10 PDT 2009,NO_QUERY,marsarmy,@dukkrogers it would definitely be worth the shot ,,,,,,
4,2004626047,Tue Jun 02 08:29:39 PDT 2009,NO_QUERY,tamsinjclark,"@englishmum love your blog! Going to have to try the recipie for brownies, sounds lovely, you have some wonderful pictures ",,,,,,
0,2051864534,Fri Jun 05 23:00:19 PDT 2009,NO_QUERY,Camron25,@kayleevz ha wat up ha i barely saw you tonight . . ,,,,,,
4,1968591778,Fri May 29 21:46:04 PDT 2009,NO_QUERY,yellowbrooke,i got a new cut.thanks ricky! lol ,,,,,,
0,1468098122,Mon Apr 06 23:42:10 PDT 2009,NO_QUERY,britney101,my heart has been broken. ,,,,,,
4,1677477011,Sat May 02 02:16:56 PDT 2009,NO_QUERY,Lisax1992x,"Going to see the HM movie AGAIN today and then probibly again tomorrow, ha i spend my holidays off school so productively ",,,,,,
4,2053208961,Sat Jun 06 03:42:06 PDT 2009,NO_QUERY,sam_lowry,@pr1001 it will work running it.,,,,,,
4,1992578682,Mon Jun 01 08:59:03 PDT 2009,NO_QUERY,jclast,@WhiteSilhouette I just hope it's as fun as SW/Indy/Batman - my wife and had a really good time going through those three ,,,,,,
0,2234157420,Thu Jun 18 22:31:55 PDT 2009,NO_QUERY,sahsuperstar,ohmigosh they ruined it!!!!! ,,,,,,
0,2209777197,Wed Jun 17 10:47:05 PDT 2009,NO_QUERY,batistainthebox,"@jschreckengost Thank you. I'm sure I'd fail at that, too. ",,,,,,
4,2059447555,Sat Jun 06 16:57:21 PDT 2009,NO_QUERY,MATRIXFAN,Back home after having an awesome night out with my friends at the Crazy Bull Caf̬. Had so much fun! ,,,,,,
4,1963310060,Fri May 29 12:31:47 PDT 2009,NO_QUERY,maryhtee,that's what I need to be doing ,,,,,,
0,1985837772,Sun May 31 17:52:02 PDT 2009,NO_QUERY,KyleTurpie,"I've been neglecting you Twitter, I'm so sorry ",,,,,,
4,2060365869,Sat Jun 06 18:46:14 PDT 2009,NO_QUERY,Joyfullyblessed,Am I my brother's keeper? Yes I am! I used to be so in love with Wesley Snipes...what the hoodoo was I thinkin? Huge crush on Prince too!,,,,,,
4,1826176491,Sun May 17 07:52:33 PDT 2009,NO_QUERY,allisonnlynn,"@xginalive the house never smelled like chicken, fyi. it was just that old crinkle cut french fry on the stairs ",,,,,,
0,1881155483,Fri May 22 03:47:04 PDT 2009,NO_QUERY,Cass_fryer,has been trying to master the art of the Hoola Hoop! Is it something you loose along with your childhood?! ,,,,,,
4,2048202042,Fri Jun 05 14:49:24 PDT 2009,NO_QUERY,Earthymuffin,http://twitpic.com/6p4b4 - me being a cheffy girl I hate that my eyeliner is runny ... but at least I'm a cheffy girl ,,,,,,
4,2049558292,Fri Jun 05 17:05:28 PDT 2009,NO_QUERY,ilovecats1994,@RyanSeacrest I didn't watch Conan last night but will tonight if you are going to be on the show. ,,,,,,
0,1558003195,Sun Apr 19 06:54:28 PDT 2009,NO_QUERY,SaraCraigers,@srah_scottydog it would be a wonderful idea if my mum wasn't digging away in the garden...noise noise noise. ,,,,,,
0,2057871488,Sat Jun 06 13:49:23 PDT 2009,NO_QUERY,JordansKitKat,And today's weather is ... RAINY! ,,,,,,
4,1960143792,Fri May 29 07:29:38 PDT 2009,NO_QUERY,EspanholPerdido,"just got back home from lunch, really enjoyed it ",,,,,,
0,2190463143,Tue Jun 16 02:48:07 PDT 2009,NO_QUERY,klstewart,"@fidothe Alas, no photo. ",,,,,,
0,2266691145,Sun Jun 21 08:56:31 PDT 2009,NO_QUERY,erinjac,"love yah dad, too bad i won't see you at all today ",,,,,,
4,1685485295,Sun May 03 00:35:59 PDT 2009,NO_QUERY,kerihilsonorg,@BryanStars thanks!! I will be sure to check it out and post it! ,,,,,,
4,1989550184,Mon Jun 01 01:57:37 PDT 2009,NO_QUERY,lize_kay,@erikveld rad! i am free all day tomorrow so whenever suits him/her ,,,,,,
0,1469980960,Tue Apr 07 07:59:50 PDT 2009,NO_QUERY,Monica_777,trying to do my 1st twitpic but my phone is not cooperating! ,,,,,,
4,1969738368,Sat May 30 01:02:49 PDT 2009,NO_QUERY,simmy_wizz,today wasnt as brilliant as i wanted it to be. perhaps tomorrow will be ,,,,,,
4,1831958715,Sun May 17 19:51:39 PDT 2009,NO_QUERY,Muhrisahh,too bad to all you magic fans..its baaad news now ,,,,,,
0,2044396645,Fri Jun 05 09:17:50 PDT 2009,NO_QUERY,DeliciousEnt,its raining now i cant go running,,,,,,
